hex	field	classification	score_pct	opening_score_pct	verdict	label	de_preview	mt_en_preview	baynes_en_preview	notes
57	L3_etiqueta	pair			mt_failed	MT falló	Neun auf drittem Platz bedeutet:		Nine in the third place means:	Traducción automática vacía o no disponible en caché.
58	L3_etiqueta	pair			mt_failed	MT falló	Sechs auf drittem Platz bedeutet:		Six in the third place means:	Traducción automática vacía o no disponible en caché.
59	L3_etiqueta	pair			mt_failed	MT falló	Sechs auf drittem Platz bedeutet:		Six in the third place means:	Traducción automática vacía o no disponible en caché.
60	L3_etiqueta	pair			mt_failed	MT falló	Sechs auf drittem Platz bedeutet:		Six in the third place means:	Traducción automática vacía o no disponible en caché.
61	L3_etiqueta	pair			mt_failed	MT falló	Sechs auf drittem Platz bedeutet:		Six in the third place means:	Traducción automática vacía o no disponible en caché.
62	L3_etiqueta	pair			mt_failed	MT falló	Neun auf drittem Platz bedeutet:		Nine in the third place means:	Traducción automática vacía o no disponible en caché.
63	L3_etiqueta	pair			mt_failed	MT falló	Neun auf drittem Platz bedeutet:		Nine in the third place means:	Traducción automática vacía o no disponible en caché.
64	L3_etiqueta	pair			mt_failed	MT falló	Sechs auf drittem Platz bedeutet:		Six in the third place means:	Traducción automática vacía o no disponible en caché.
1	L3_oraculo	pair			mt_failed	MT falló	Der Edle ist den ganzen Tag schöpferisch tätig. Des Abends noch ist er voll innerer Sorge. Gefahr. Kein Makel.		All day long the superior man is creatively active. At nightfall his mind is still beset with cares. Danger. No blame.	Traducción automática vacía o no disponible en caché.
2	L3_oraculo	pair			mt_failed	MT falló	Verborgene Linien; man vermag beharrlich zu bleiben. Folgst du etwa eines Königs Diensten, so suche nicht Werke, aber vollende!		Hidden lines. One is able to remain persevering. If by chance you are in the service of a king, Seek not works, but bring to completion.	Traducción automática vacía o no disponible en caché.
3	L3_oraculo	pair			mt_failed	MT falló	Wer den Hirsch jagt ohne Förster, der verirrt sich nur im Wald. Der Edle versteht die Zeichen der Zeit und steht lieber ab. Weitermachen bri…		Whoever hunts deer without the forester Only loses his way in the forest. The superior man understands the signs of the time And prefers to …	Traducción automática vacía o no disponible en caché.
4	L3_oraculo	pair			mt_failed	MT falló	Nicht sollst du ein Mädchen nehmen, das einen ehernen Mann sieht und sich nicht im Besitz behält. Nichts ist fördernd.		Take not a maiden who, when she sees a man of bronze, Loses possession of herself. Nothing furthers.	Traducción automática vacía o no disponible en caché.
5	L3_oraculo	pair			mt_failed	MT falló	Warten im Schlamm bewirkt das Kommen des Feindes.		Waiting in the mud Brings about the arrival of the enemy.	Traducción automática vacía o no disponible en caché.
6	L3_oraculo	pair			mt_failed	MT falló	Von alter Tugend sich nähren, gibt Beharrlichkeit. Gefahr, am Ende kommt Heil. Folgst du etwa eines Königs Diensten, so suche nicht Werke.		To nourish oneself on ancient virtue induces perseverance. Danger. In the end, good fortune comes. If by chance you are in the service of a …	Traducción automática vacía o no disponible en caché.
7	L3_oraculo	pair			mt_failed	MT falló	Das Heer führt etwa im Wagen Leichen. Unheil!		Perchance the army carries corpses in the wagon. Misfortune.	Traducción automática vacía o no disponible en caché.
8	L3_oraculo	pair			mt_failed	MT falló	Du hältst zusammen mit Menschen, die nicht die rechten sind.		You hold together with the wrong people.	Traducción automática vacía o no disponible en caché.
9	L3_oraculo	pair			mt_failed	MT falló	Dem Wagen springen die Speichen ab. Mann und Frau verdrehen die Augen.		The spokes burst out of the wagon wheels. Man and wife roll their eyes.	Traducción automática vacía o no disponible en caché.
10	L3_oraculo	pair			mt_failed	MT falló	Ein Einäugiger kann sehen, ein Lahmer kann auftreten. Er tritt auf des Tigers Schwanz. Der beißt den Menschen. Unheil! Ein Krieger handelt s…		A one-eyed man is able to see, A lame man is able to tread. He treads on the tail of the tiger. The tiger bites the man. Misfortune. Thus do…	Traducción automática vacía o no disponible en caché.
11	L3_oraculo	pair			mt_failed	MT falló	Keine Ebene, auf die nicht ein Abhang folgt, kein Hingang, auf den nicht die Wiederkehr folgt. Ohne Makel ist, wer beharrlich bleibt in Gefa…		No plain not followed by a slope. No going not followed by a return. He who remains persevering in danger Is without blame. Do not complain …	Traducción automática vacía o no disponible en caché.
12	L3_oraculo	pair			mt_failed	MT falló	Sie tragen Scham.		They bear shame.	Traducción automática vacía o no disponible en caché.
13	L3_oraculo	pair			mt_failed	MT falló	Versteckt Waffen im Dickicht, steigt auf den hohen Hügel davor. Drei Jahre lang erhebt er sich nicht.		He hides weapons in the thicket; He climbs the high hill in front of it. For three years he does not rise up.	Traducción automática vacía o no disponible en caché.
14	L3_oraculo	pair			mt_failed	MT falló	Ein Fürst bringt ihn dem Sohn des Himmels dar. Ein kleiner Mensch kann das nicht.		A prince offers it to the Son of Heaven. A petty man cannot do this.	Traducción automática vacía o no disponible en caché.
15	L3_oraculo	pair			mt_failed	MT falló	Ein verdienstvoll-bescheidener Edler bringt zu Ende. Heil!		A superior man of modesty and merit Carries things to conclusion. Good fortune.	Traducción automática vacía o no disponible en caché.
16	L3_oraculo	pair			mt_failed	MT falló	Nach oben blickende Begeisterung schafft Reue. Zögern bringt Reue.		Enthusiasm that looks upward creates remorse. Hesitation brings remorse.	Traducción automática vacía o no disponible en caché.
17	L3_oraculo	pair			mt_failed	MT falló	Hängt man dem starken Mann an, so verliert man den kleinen Knaben. Durch Nachfolge findet man, was man sucht. Fördernd ist es, beharrlich zu…		If one clings to the strong man, One loses the little boy. Through following one finds what one seeks. It furthers one to remain persevering…	Traducción automática vacía o no disponible en caché.
18	L3_oraculo	pair			mt_failed	MT falló	Zurechtbringen des vom Vater Verdorbenen. Ein wenig wird es Reue geben. Kein großer Makel.		Setting right what has been spoiled by the father. There will be a little remorse. No great blame.	Traducción automática vacía o no disponible en caché.
19	L3_oraculo	pair			mt_failed	MT falló	Behagliche Annäherung. Nichts, das fördernd wäre. Erreicht man Trauer darüber, so wird man ohne Makel.		Comfortable approach. Nothing that would further. If one is induced to grieve over it, One becomes free of blame.	Traducción automática vacía o no disponible en caché.
20	L3_oraculo	pair			mt_failed	MT falló	Betrachtung meines Lebens entscheidet über Fortschritt oder Rückzug.		Contemplation of my life Decides the choice Between advance and retreat.	Traducción automática vacía o no disponible en caché.
21	L3_oraculo	pair			mt_failed	MT falló	Beißt auf altes Dörrfleisch und trifft auf Giftiges. Kleine Beschämung. Kein Makel.		Bites on old dried meat And strikes on something poisonous. Slight humiliation. No blame.	Traducción automática vacía o no disponible en caché.
22	L3_oraculo	pair			mt_failed	MT falló	Anmutig und feucht. Dauernde Beharrlichkeit bringt Heil.		Graceful and moist. Constant perseverance brings good fortune.	Traducción automática vacía o no disponible en caché.
23	L3_oraculo	pair			mt_failed	MT falló	Er zersplittert sich mit ihnen. Kein Makel.		He splits with them. No blame.	Traducción automática vacía o no disponible en caché.
24	L3_oraculo	pair			mt_failed	MT falló	Mehrfache Wiederkehr. Gefahr. Kein Makel.		Repeated return. Danger. No blame.	Traducción automática vacía o no disponible en caché.
25	L3_oraculo	pair			mt_failed	MT falló	Unverschuldetes Unglück: Die Kuh, die von jemand angebunden war, ist des Wanderers Gewinn, des Bürgers Verlust.		Undeserved misfortune. The cow that was tethered by someone Is the wanderer's gain, the citizen's loss.	Traducción automática vacía o no disponible en caché.
26	L3_oraculo	pair			mt_failed	MT falló	Ein gutes Pferd, das andern folgt. Fördernd ist Bewußtsein der Gefahr und Beharrlichkeit. Täglich übe dich im Wagenfahren und Waffenschutz. …		A good horse that follows others. Awareness of danger, With perseverance, furthers. Practice chariot driving and armed defense daily. It fur…	Traducción automática vacía o no disponible en caché.
27	L3_oraculo	pair			mt_failed	MT falló	Abweichen von der Ernährung. Beharrlichkeit bringt Unheil.		Turning away from nourishment. Perseverance brings misfortune. Do not act thus for ten years. Nothing serves to further.	Traducción automática vacía o no disponible en caché.
28	L3_oraculo	pair			mt_failed	MT falló	Der Firstbalken biegt sich durch. Unheil.		The ridgepole sags to the breaking point. Misfortune.	Traducción automática vacía o no disponible en caché.
29	L3_oraculo	pair			mt_failed	MT falló	Vorwärts und rückwärts, Abgrund über Abgrund. In solcher Gefahr halte zunächst inne, sonst kommst du im Abgrund in ein Loch. Handle nicht so…		Forward and backward, abyss on abyss. In danger like this, pause at first and wait, Otherwise you will fall into a pit in the abyss. Do not …	Traducción automática vacía o no disponible en caché.
30	L3_oraculo	pair			mt_failed	MT falló	Beim Schein der untergehenden Sonne schlagen die Menschen entweder auf den Topf und singen,		In the light of the setting sun, Men either beat the pot and sing Or loudly bewail the approach of old age. Misfortune.	Traducción automática vacía o no disponible en caché.
31	L3_oraculo	pair			mt_failed	MT falló	Die Einwirkung äußert sich in den Schenkeln. Hält sich an das, was ihm folgt. Weitermachen ist beschämend.		The influence shows itself in the thighs. Holds to that which follows it. To continue is humiliating.	Traducción automática vacía o no disponible en caché.
32	L3_oraculo	pair			mt_failed	MT falló	Wer seinem Charakter nicht Dauer gibt, dem bietet man Schande. Beharrliche Beschämung.		He who does not give duration to his character Meets with disgrace. Persistent humiliation.	Traducción automática vacía o no disponible en caché.
33	L3_oraculo	pair			mt_failed	MT falló	Aufgehaltener Rückzug ist peinlich und gefahrvoll. Die Menschen als Knechte und Mägde zu halten, bringt Heil.		A halted retreat Is nerve-wracking and dangerous. To retain people as men- and maidservants Brings good fortune.	Traducción automática vacía o no disponible en caché.
34	L3_oraculo	pair			mt_failed	MT falló	Der Gemeine wirkt durch Macht, der Edle wirkt nicht so. Fortmachen ist gefährlich. Ein Ziegenbock stößt gegen eine Hecke und verwickelt sein…		The inferior man works through power. The superior man does not act thus. To continue is dangerous. A goat butts against a hedge And gets it…	Traducción automática vacía o no disponible en caché.
35	L3_oraculo	pair			mt_failed	MT falló	Alle sind einverstanden. Die Reue schwindet.		All are in accord. Remorse disappears.	Traducción automática vacía o no disponible en caché.
36	L3_oraculo	pair			mt_failed	MT falló	Die Verfinsterung des Lichts auf der Jagd im Süden. Man bekommt ihr großes Haupt. Man darf nicht zu eilig Beharrlichkeit erwarten.		Darkening of the light during the hunt in the south. Their great leader is captured. One must not expect perseverance too soon.	Traducción automática vacía o no disponible en caché.
37	L3_oraculo	pair			mt_failed	MT falló	Wenn es in der Sippe hitzig zugeht, so entsteht Reue über zu große Strenge. Doch Heil! Wenn Weib und Kind tändeln und lachen, so führt das s…		When tempers flare up in the family, Too great severity brings remorse. Good fortune nonetheless. When woman and child dally and laugh, It l…	Traducción automática vacía o no disponible en caché.
38	L3_oraculo	pair			mt_failed	MT falló	Man sieht den Wagen nach hinten gezerrt, die Rinder festgehalten, dem Menschen Haare und Nase abgeschnitten. Kein guter Anfang, aber ein gut…		One sees the wagon dragged back, The oxen halted, A man's hair and nose cut off. Not a good beginning, but a good end.	Traducción automática vacía o no disponible en caché.
39	L3_oraculo	pair			mt_failed	MT falló	Gehen führt in Hemmnisse; da kommt er zurück.		Going leads to obstructions; Hence he comes back.	Traducción automática vacía o no disponible en caché.
40	L3_oraculo	pair			mt_failed	MT falló	Wenn einer eine Last auf dem Rücken trägt und trotzdem auf dem Wagen fährt, veranlaßt er dadurch die Räuber, herbeizukommen. Beharrlichkeit …		If a man carries a burden on his back And nonetheless rides in a carriage, He thereby encourages robbers to draw near. Perseverance leads to…	Traducción automática vacía o no disponible en caché.
41	L3_oraculo	pair			mt_failed	MT falló	Wenn drei Menschen miteinander wandern, so vermindern sie sich um einen Menschen. Wenn ein Mensch wandert, so findet er seinen Gefährten.		When three people journey together, Their number decreases by one. When one man journeys alone, He finds a companion.	Traducción automática vacía o no disponible en caché.
42	L3_oraculo	pair			mt_failed	MT falló	Man wird gemehrt durch unheilvolle Ereignisse. Kein Makel, wenn du wahrhaftig bist und in der Mitte wandelst und dem Fürsten berichtest mit …		One is enriched through unfortunate events. No blame, if you are sincere And walk in the middle, And report with a seal to the prince.	Traducción automática vacía o no disponible en caché.
43	L3_oraculo	pair			mt_failed	MT falló	Mächtig in den Backenknochen zu sein bringt Unheil. Der Edle ist fest entschlossen. Er wandelt einsam und kommt in den Regen. Er wird bespri…		To be powerful in the cheekbones Brings misfortune. The superior man is firmly resolved. He walks alone and is caught in the rain. He is bes…	Traducción automática vacía o no disponible en caché.
44	L3_oraculo	pair			mt_failed	MT falló	An den Oberschenkeln ist keine Haut, und das Gehen fällt schwer. Wenn man der Gefahr eingedenk ist, macht man keinen großen Fehler.		There is no skin on his thighs, And walking comes hard. If one is mindful of the danger, No great mistake is made.	Traducción automática vacía o no disponible en caché.
45	L3_oraculo	pair			mt_failed	MT falló	Sammlung unter Seufzen. Nichts, das fördernd wäre. Hingehen ist ohne Makel. Kleine Beschämung.		Gathering together amid sighs. Nothing that would further. Going is without blame. Slight humiliation.	Traducción automática vacía o no disponible en caché.
46	L3_oraculo	pair			mt_failed	MT falló	Man dringt empor in eine leere Stadt.		One pushes upward into an empty city.	Traducción automática vacía o no disponible en caché.
47	L3_oraculo	pair			mt_failed	MT falló	Man läßt sich bedrängen durch Stein und stützt sich auf Dornen und Disteln.		A man permits himself to be oppressed by stone, And leans on thorns and thistles. He enters his house and does not see his wife. Misfortune.	Traducción automática vacía o no disponible en caché.
48	L3_oraculo	pair			mt_failed	MT falló	Der Brunnen ist gereinigt, aber man trinkt nicht daraus. Das ist meines Herzens Leid; denn man könnte daraus schöpfen. Wäre der König klar, …		The well is cleaned, but no one drinks from it. This is my heart's sorrow, For one might draw from it. If the king were clear-minded, Good f…	Traducción automática vacía o no disponible en caché.
49	L3_oraculo	pair			mt_failed	MT falló	Aufbruch bringt Unheil. Beharrlichkeit bringt Gefahr. Wenn die Rede von der Umwälzung dreimal ergangen ist,		Starting brings misfortune. Perseverance brings danger. When talk of revolution has gone the rounds three times, One may commit himself, And…	Traducción automática vacía o no disponible en caché.
50	L3_oraculo	pair			mt_failed	MT falló	Der Henkel des Tiegels ist verändert. Man ist behindert in seinem Wandel. Das Fett des Fasans wird nicht gegessen.		The handle of the ting is altered. One is impeded in his way of life. The fat of the pheasant is not eaten. Once rain falls, remorse is spen…	Traducción automática vacía o no disponible en caché.
51	L3_oraculo	pair			mt_failed	MT falló	Das Erschüttern kommt und macht fassungslos. Wenn man infolge des Erschütterns handelt, so bleibt man frei von Unglück.		Shock comes and makes one distraught. If shock spurs to action One remains free of misfortune.	Traducción automática vacía o no disponible en caché.
52	L3_oraculo	pair			mt_failed	MT falló	Stillehalten seiner Hüften. Steifmachen seines Kreuzbeins. Gefährlich. Das Herz erstickt.		Keeping his hips still. Making his sacrum stiff. Dangerous. The heart suffocates.	Traducción automática vacía o no disponible en caché.
53	L3_oraculo	pair			mt_failed	MT falló	Die Wildgans zieht allmählich der Hochebene zu. Der Mann zieht aus und kehrt nicht wieder.		The wild goose gradually draws near the plateau. The man goes forth and does not return. The woman carries a child but does not bring it for…	Traducción automática vacía o no disponible en caché.
54	L3_oraculo	pair			mt_failed	MT falló	Das heiratende Mädchen als Sklavin. Sie heiratet als Nebenfrau.		The marrying maiden as a slave. She marries as a concubine.	Traducción automática vacía o no disponible en caché.
55	L3_oraculo	pair			mt_failed	MT falló	Das Gestrüpp ist von solcher Fülle, daß man am Mittag die kleinen Sterne sieht. Er bricht seinen rechten Arm. Kein Makel.		The underbrush is of such abundance That the small stars can be seen at noon. He breaks his right arm. No blame.	Traducción automática vacía o no disponible en caché.
56	L3_oraculo	pair			mt_failed	MT falló	Dem Wanderer verbrennt seine Herberge. Er verliert die Beharrlichkeit seines jungen Dieners. Gefahr.		The wanderer's inn burns down. He loses the steadfastness of his young servant. Danger.	Traducción automática vacía o no disponible en caché.
57	L3_oraculo	pair			mt_failed	MT falló	Wiederholtes Eindringen. Beschämung.		Repeated penetration. Humiliation.	Traducción automática vacía o no disponible en caché.
58	L3_oraculo	pair			mt_failed	MT falló	Kommende Heiterkeit. Unheil!		Coming joyousness. Misfortune.	Traducción automática vacía o no disponible en caché.
59	L3_oraculo	pair			mt_failed	MT falló	Er löst sein Ich auf. Keine Reue.		He dissolves his self. No remorse.	Traducción automática vacía o no disponible en caché.
60	L3_oraculo	pair			mt_failed	MT falló	Wer keine Beschränkung kennt, wird zu klagen haben. Kein Makel.		He who knows no limitation Will have cause to lament. No blame.	Traducción automática vacía o no disponible en caché.
61	L3_oraculo	pair			mt_failed	MT falló	Er findet einen Genossen, bald trommelt er, bald hört er auf. Bald schluchzt er, bald singt er.		He finds a comrade. Now he beats the drum, now he stops. Now he sobs, now he sings.	Traducción automática vacía o no disponible en caché.
62	L3_oraculo	pair			mt_failed	MT falló	Wenn man sich nicht außerordentlich vorsieht, so kommt etwa einer von hinten und schlägt einen. Unheil!		If one is not extremely careful, Somebody may come up from behind and strike him. Misfortune.	Traducción automática vacía o no disponible en caché.
63	L3_oraculo	pair			mt_failed	MT falló	Der hohe Ahn züchtigt das Teufelsland. Nach drei Jahren überwindet er es. Gemeine darf man nicht verwenden.		The Illustrious Ancestor Disciplines the Devil's Country. After three years he conquers it. Inferior people must not be employed.	Traducción automática vacía o no disponible en caché.
64	L3_oraculo	pair			mt_failed	MT falló	Vor der Vollendung bringt Angriff Unheil. Fördernd ist es, das große Wasser zu durchqueren.		Before completion, attack brings misfortune. It furthers one to cross the great water.	Traducción automática vacía o no disponible en caché.
1	L3_comentario	pair			mt_failed	MT falló	Ein Wirkungskreis eröffnet sich für den bedeutenden Mann. Sein Ruhm beginnt sich auszubreiten. Die Massen fallen ihm zu. Seine innere Kraft …		A sphere of influence opens up for the great man. His fame begins to spread. The masses flock to him. His inner power is adequate to the inc…	Traducción automática vacía o no disponible en caché.
2	L3_comentario	pair			mt_failed	MT falló	Wenn man frei von Eitelkeit ist, so vermag man seine Vorzüge so zu verdecken, daß sie nicht vorzeitig die öffentliche Aufmerksamkeit auf sic…		If a man is free of vanity he is able to conceal his abilities and keep them from attracting attention too soon; thus he can mature undistur…	Traducción automática vacía o no disponible en caché.
3	L3_comentario	pair			mt_failed	MT falló	Wenn man keinen Führer hat und in einem fremden Walde jagen will, so verirrt man sich. Man darf sich aus den Schwierigkeiten, in denen man s…		If a man tries to hunt in a strange forest and has no guide, he loses his way. When he finds himself in difficulties he must not try to stea…	Traducción automática vacía o no disponible en caché.
4	L3_comentario	pair			mt_failed	MT falló	Ein schwacher, unerfahrener Mensch, der nach oben strebt, verliert leicht seine persönliche Eigenart, wenn er an hoher Stelle eine starke Pe…		A weak, inexperienced man, struggling to rise, easily loses his own individuality when he slavishly imitates a strong personality of higher …	Traducción automática vacía o no disponible en caché.
5	L3_comentario	pair			mt_failed	MT falló	Der Schlamm, der schon vom Wasser des Stromes bespült wird, ist kein günstiger Ort für das Warten. Statt die Kräfte zu sammeln, um in einem …		Mud is no place for waiting, since it is already being washed by the water of the stream. Instead of having gathered strength to cross the s…	Traducción automática vacía o no disponible en caché.
6	L3_comentario	pair			mt_failed	MT falló	Es wird hier vor der Gefahr gewarnt, die die Neigung zum Umsichgreifen bringt. Nur was durch frühere Verdienste ehrlich verdient ist, bleibt…		This is a warning of the danger that goes with an expansive disposition. Only that which has been honestly acquired through merit remains a …	Traducción automática vacía o no disponible en caché.
7	L3_comentario	pair			mt_failed	MT falló	Die eine Erklärung deutet auf eine Niederlage infolge davon, daß ein anderer als der berufene Führer sich in die Leitung einmischt. Die ande…		Here we have a choice of two explanations. One points to defeat because someone other than the chosen leader interferes with the command; th…	Traducción automática vacía o no disponible en caché.
8	L3_comentario	pair			mt_failed	MT falló	Man ist oft unter lauter Menschen, die nicht zur eigenen Sphäre gehören. Da darf man sich nicht zu einer falschen Vertraulichkeit durch die …		We are often among people who do not belong to our own sphere. In that case we must beware of being drawn into false intimacy through force …	Traducción automática vacía o no disponible en caché.
9	L3_comentario	pair			mt_failed	MT falló	Hier wird der Versuch gemacht, gewaltsam vorzudringen, im Bewußtsein davon, daß die hemmende Macht nur gering ist. Allein da den Umständen e…		Here an attempt is made to press forward forcibly, in the consciousness that the obstructing power is slight. But since, under the circumsta…	Traducción automática vacía o no disponible en caché.
10	L3_comentario	pair			mt_failed	MT falló	Ein Einäugiger kann wohl sehen, aber es reicht ihm nicht zum klaren Sehen. Ein Lahmer kann wohl auftreten, aber es reicht ihm nicht zum Vora…		A one-eyed man can indeed see, but not enough for clear vision. A lame man can indeed tread, but not enough to make progress. If in spite of…	Traducción automática vacía o no disponible en caché.
11	L3_comentario	pair			mt_failed	MT falló	Alles Irdische ist dem Wechsel unterworfen. Auf Blüte folgt Niedergang. Das ist das ewige Gesetz auf Erden. Das Schlechte kann wohl zurückge…		Everything on earth is subject to change. Prosperity is followed by decline: this is the eternal law on earth. Evil can indeed be held in ch…	Traducción automática vacía o no disponible en caché.
12	L3_comentario	pair			mt_failed	MT falló	Die Gemeinen, die auf unrechtmäßige Weise emporgekommen sind, fühlen sich der Verantwortung, die sie auf sich genommen haben, nicht gewachse…		Inferior people who have risen to power illegitimately do not feel equal to the responsibility they have taken upon themselves. In their hea…	Traducción automática vacía o no disponible en caché.
13	L3_comentario	pair			mt_failed	MT falló	Hier ist die Gemeinschaft in Mißtrauen umgeschlagen. Man mißtraut den andern, legt geheimen Hinterhalt und sucht von ferne den andern auszus…		Here fellowship has changed about to mistrust. Each man distrusts the other, plans a secret ambush, and seeks to spy on his fellow from afar…	Traducción automática vacía o no disponible en caché.
14	L3_comentario	pair			mt_failed	MT falló	Es ist die Sache eines hochherzigen, freisinnigen Menschen, daß er seinen Besitz nicht als sein ausschließliches persönliches Eigentum betra…		A magnanimous, liberal-minded man should not regard what he possesses as his exclusive personal property, but should place it at the disposa…	Traducción automática vacía o no disponible en caché.
15	L3_comentario	pair			mt_failed	MT falló	Hier ist das Zentrum des Zeichens, wo sein Geheimnis ausgesprochen wird. Durch große Leistungen erwirbt man sich bald einen bedeutenden Name…		This is the center of the hexagram, where its secret is disclosed. A distinguished name is readily earned by great achievements. If a man al…	Traducción automática vacía o no disponible en caché.
16	L3_comentario	pair			mt_failed	MT falló	Es ist hier das Gegenteil der vorigen Linie; dort Selbständigkeit, hier das begeisterte Emporblicken. Zögert man zu lange, so schafft auch d…		This line is the opposite of the preceding one: the latter bespeaks self-reliance, while here there is enthusiastic looking up to a leader. …	Traducción automática vacía o no disponible en caché.
17	L3_comentario	pair			mt_failed	MT falló	Wenn man den rechten Anschluß bei bedeutenden Menschen gefunden hat, so ist damit naturgemäß ein gewisser Verlust verbunden. Man muß sich vo…		When the right connection with distinguished people has been found, a certain loss naturally ensues. A man must part company with the inferi…	Traducción automática vacía o no disponible en caché.
18	L3_comentario	pair			mt_failed	MT falló	Es ist hier jemand gezeichnet, der beim Zurechtbringen der Fehler der Vergangenheit etwas zu energisch vorgeht. Dadurch werden sicher dann u…		This describes a man who proceeds a little too energetically in righting the mistakes of the past. Now and then, as a result, minor discords…	Traducción automática vacía o no disponible en caché.
19	L3_comentario	pair			mt_failed	MT falló	Es geht fröhlich voran. Man kommt zu Macht und Einfluß. Aber das birgt die Gefahr, daß man im Vertrauen auf seine Stellung sich behaglich fü…		Things are going well for a man: he achieves power and influence. But in this lies the danger that he may relax, and confident of his positi…	Traducción automática vacía o no disponible en caché.
20	L3_comentario	pair			mt_failed	MT falló	Es ist hier der Platz des Übergangs. Man blickt nicht mehr nach außen, um mehr oder weniger beschränkte oder verwirrte Bilder zu erhalten, s…		This is the place of transition. We no longer look outward to receive pictures that are more or less limited and confused, but direct our co…	Traducción automática vacía o no disponible en caché.
21	L3_comentario	pair			mt_failed	MT falló	Es soll jemand eine Strafe vollziehen, zu der er nicht genügend Macht und Ansehen besitzt. Darum fügen sich die Bestraften nicht. Es handelt…		Punishment is to be carried out by someone who lacks the power and authority to do so. Therefore the culprits do not submit. The matter at i…	Traducción automática vacía o no disponible en caché.
22	L3_comentario	pair			mt_failed	MT falló	Es ist eine höchst anmutige Lebenslage, in der man sich befindet. Anmut und feuchtverklärter Glanz umgeben einen. Diese Anmut kann wohl schm…		This represents a very charming life situation. One is under the spell of grace and the mellow mood induced by wine. This grace can adorn, b…	Traducción automática vacía o no disponible en caché.
23	L3_comentario	pair			mt_failed	MT falló	Man steht mitten drin in einer schlechten Umgebung, mit der man auch durch äußere Verbindungen zusammenhängt. Doch besteht eine innere Bezie…		An individual finds himself in an evil environment to which he is committed by external ties. But he has an inner relationship with a superi…	Traducción automática vacía o no disponible en caché.
24	L3_comentario	pair			mt_failed	MT falló	Es gibt Menschen von einer gewissen inneren Unbestän digkeit. Für sie ist fortwährend Umkehr der Willensrichtung nötig. In diesem fortwähren…		There are people of a certain inner instability who feel a constant urge to reverse themselves. There is danger in continually deserting the…	Traducción automática vacía o no disponible en caché.
25	L3_comentario	pair			mt_failed	MT falló	Manchmal kommt unverschuldetes Unglück über einen, das von einem andern veranlaßt wird, wie etwa, wenn ein Mann des Weges kommt und eine ang…		Sometimes undeserved misfortune befalls a man at the hands of another, as for instance when someone passes by and takes a tethered cow along…	Traducción automática vacía o no disponible en caché.
26	L3_comentario	pair			mt_failed	MT falló	Der Weg öffnet sich. Die Hemmung hat aufgehört. Man steht in Beziehung zu einem starken Willen, der in gleicher Richtung wirkt. Man kommt vo…		The way opens; the hindrance has been cleared away. A man is in contact with a strong will acting in the same direction as his own, and goes…	Traducción automática vacía o no disponible en caché.
27	L3_comentario	pair			mt_failed	MT falló	Zehn Jahre handle nicht danach. Nichts ist fördernd. Wer Nahrung sucht, die nicht nährt, der taumelt von Begierde zu Genuß, und im Genuß ver…		He who seeks nourishment that does not nourish reels from desire to gratification and in gratification craves desire. Mad pursuit of pleasur…	Traducción automática vacía o no disponible en caché.
28	L3_comentario	pair			mt_failed	MT falló	Es ist eine Persönlichkeit gezeichnet, die in Zeiten des Übergewichts des Großen heftig durchfahren will. Sie nimmt von den andern keinen Ra…		This indicates a type of man who in times of preponderance of the great insists on pushing ahead. He accepts no advice from others, and ther…	Traducción automática vacía o no disponible en caché.
29	L3_comentario	pair			mt_failed	MT falló	Jeder Schritt vorwärts und rückwärts bringt in Gefahr. An ein Entkommen ist nicht zu denken. Darum darf man sich nicht zum Handeln verleiten…		Here every step, forward or backward, leads into danger. Escape is out of the question. Therefore we must not be misled into action, as a re…	Traducción automática vacía o no disponible en caché.
30	L3_comentario	pair			mt_failed	MT falló	oder sie seufzen laut über das nahende Greisenalter. Unheil. Hier ist das Ende des Tages. Der Schein der niedergehenden Sonne erinnert an di…		Here the end of the day has come. The light of the setting sun calls to mind the fact that life is transitory and conditional. Caught in thi…	Traducción automática vacía o no disponible en caché.
31	L3_comentario	pair			mt_failed	MT falló	Jede Stimmung des Herzens regt zu einer Bewegung an. Wonach das Herz strebt, dahin laufen die Schenkel, ohne sich zu besinnen; sie halten si…		Every mood of the heart influences us to movement. What the heart desires, the thighs run after without a moment's hesitation; they hold to …	Traducción automática vacía o no disponible en caché.
32	L3_comentario	pair			mt_failed	MT falló	Wenn man in seinem Wesen umgetrieben wird von Stimmungen, die von der Außenwelt durch Furcht und Hoffnung erregt werden, so verliert man die…		If a man remains at the mercy of moods of hope or fear aroused by the outer world, he loses his inner consistency of character. Such inconsi…	Traducción automática vacía o no disponible en caché.
33	L3_comentario	pair			mt_failed	MT falló	Wenn es Zeit ist, sich zurückzuziehen, und man wird zurückgehalten, so ist das unangenehm und gefährlich zugleich, da einem die Freiheit des…		When it is time to retreat it is both unpleasant and dangerous to be held back, because then one no longer has freedom of action. In such a …	Traducción automática vacía o no disponible en caché.
34	L3_comentario	pair			mt_failed	MT falló	Das Pochen auf Macht führt zu Verwicklungen, wie ein Bock, der gegen eine Hecke stößt, seine Hörner verwickelt. Während der Gemeine, wenn er…		Making a boast of power leads to entanglements, just as a goat entangles its horns when it butts against a hedge. Whereas an inferior man re…	Traducción automática vacía o no disponible en caché.
